TID: [-1234] [] [2019-11-25 03:39:08,868]  INFO {org.wso2.carbon.mediation.dependency.mgt.DependencyTracker} -  Local entry : SERVER_HOST was added to the Synapse configuration successfully {org.wso2.carbon.mediation.dependency.mgt.DependencyTracker}
TID: [-1234] [] [2019-11-25 03:39:08,868]  INFO {org.wso2.carbon.mediation.dependency.mgt.DependencyTracker} -  Local entry : SERVER_IP was added to the Synapse configuration successfully {org.wso2.carbon.mediation.dependency.mgt.DependencyTracker}
TID: [-1234] [] [2019-11-25 03:39:08,868]  INFO {org.apache.synapse.Axis2SynapseController} -  Loading mediator extensions... {org.apache.synapse.Axis2SynapseController}
TID: [-1234] [] [2019-11-25 03:39:09,725]  INFO {org.wso2.carbon.core.deployment.DeploymentInterceptor} -  Deploying Axis2 service: echo {super-tenant} {org.wso2.carbon.core.deployment.DeploymentInterceptor}
TID: [-1234] [] [2019-11-25 03:39:09,725]  INFO {org.apache.axis2.deployment.DeploymentEngine} -  Deploying Web service: Echo.aar - file:/C:/WSO2/wso2am-2.6.0/bin/../repository/deployment/server/axis2services/Echo.aar {org.apache.axis2.deployment.DeploymentEngine}
TID: [-1234] [] [2019-11-25 03:39:09,763]  INFO {org.wso2.carbon.core.deployment.DeploymentInterceptor} -  Deploying Axis2 service: Version {super-tenant} {org.wso2.carbon.core.deployment.DeploymentInterceptor}
TID: [-1234] [] [2019-11-25 03:39:09,764]  INFO {org.apache.axis2.deployment.DeploymentEngine} -  Deploying Web service: Version.aar - file:/C:/WSO2/wso2am-2.6.0/bin/../repository/deployment/server/axis2services/Version.aar {org.apache.axis2.deployment.DeploymentEngine}
TID: [-1234] [] [2019-11-25 03:39:09,857]  INFO {org.wso2.carbon.event.stream.core.EventStreamDeployer} -  Stream definition is deployed successfully  : org.wso2.blocking.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.EventStreamDeployer}
TID: [-1234] [] [2019-11-25 03:39:09,866]  INFO {org.wso2.carbon.event.stream.core.EventStreamDeployer} -  Stream definition is deployed successfully  : org.wso2.keytemplate.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.EventStreamDeployer}
TID: [-1234] [] [2019-11-25 03:39:09,872]  INFO {org.wso2.carbon.event.stream.core.EventStreamDeployer} -  Stream definition is deployed successfully  : org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.EventStreamDeployer}
TID: [-1234] [] [2019-11-25 03:39:09,877]  INFO {org.wso2.carbon.event.stream.core.EventStreamDeployer} -  Stream definition is deployed successfully  : org.wso2.throttle.globalThrottle.stream:1.1.0 {org.wso2.carbon.event.stream.core.EventStreamDeployer}
TID: [-1234] [] [2019-11-25 03:39:09,917]  INFO {org.wso2.carbon.event.stream.core.EventStreamDeployer} -  Stream definition is deployed successfully  : org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.EventStreamDeployer}
TID: [-1234] [] [2019-11-25 03:39:09,951]  INFO {org.wso2.carbon.event.stream.core.EventStreamDeployer} -  Stream definition is deployed successfully  : org.wso2.throttle.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.EventStreamDeployer}
TID: [-1234] [] [2019-11-25 03:39:09,967]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  WSO2EventConsumer added to the junction. Stream:org.wso2.blocking.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:09,967]  INFO {org.wso2.carbon.event.publisher.core.EventPublisherDeployer} -  Event Publisher configuration successfully deployed and in active state : blockingEventJMSPublisher {org.wso2.carbon.event.publisher.core.EventPublisherDeployer}
TID: [-1234] [] [2019-11-25 03:39:09,998]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  WSO2EventConsumer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:09,998]  INFO {org.wso2.carbon.event.publisher.core.EventPublisherDeployer} -  Event Publisher configuration successfully deployed and in active state : jmsEventPublisher {org.wso2.carbon.event.publisher.core.EventPublisherDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,014]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  WSO2EventConsumer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.1.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,014]  INFO {org.wso2.carbon.event.publisher.core.EventPublisherDeployer} -  Event Publisher configuration successfully deployed and in active state : jmsEventPublisher-1.0.0 {org.wso2.carbon.event.publisher.core.EventPublisherDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,014]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  WSO2EventConsumer added to the junction. Stream:org.wso2.keytemplate.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,014]  INFO {org.wso2.carbon.event.publisher.core.EventPublisherDeployer} -  Event Publisher configuration successfully deployed and in active state : keyTemplateEventPublisher {org.wso2.carbon.event.publisher.core.EventPublisherDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,029]  INFO {org.wso2.carbon.event.input.adapter.core.internal.InputAdapterRuntime} -  Connecting receiver blockingWso2EventReceiver {org.wso2.carbon.event.input.adapter.core.internal.InputAdapterRuntime}
TID: [-1234] [] [2019-11-25 03:39:10,029]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.blocking.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,029]  INFO {org.wso2.carbon.event.receiver.core.EventReceiverDeployer} -  Event Receiver configuration successfully deployed and in active state: blockingWso2EventReceiver {org.wso2.carbon.event.receiver.core.EventReceiverDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,045]  INFO {org.wso2.carbon.event.input.adapter.core.internal.InputAdapterRuntime} -  Connecting receiver keyTemplateWso2EventReceiver {org.wso2.carbon.event.input.adapter.core.internal.InputAdapterRuntime}
TID: [-1234] [] [2019-11-25 03:39:10,045]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.keytemplate.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,045]  INFO {org.wso2.carbon.event.receiver.core.EventReceiverDeployer} -  Event Receiver configuration successfully deployed and in active state: keyTemplateWso2EventReceiver {org.wso2.carbon.event.receiver.core.EventReceiverDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,061]  INFO {org.wso2.carbon.event.input.adapter.core.internal.InputAdapterRuntime} -  Connecting receiver throttleEventReceiver {org.wso2.carbon.event.input.adapter.core.internal.InputAdapterRuntime}
TID: [-1234] [] [2019-11-25 03:39:10,061]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,061]  INFO {org.wso2.carbon.event.receiver.core.EventReceiverDeployer} -  Event Receiver configuration successfully deployed and in active state: throttleEventReceiver {org.wso2.carbon.event.receiver.core.EventReceiverDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,061]  INFO {org.wso2.carbon.event.input.adapter.core.internal.InputAdapterRuntime} -  Connecting receiver throttleWSO2EventReceiver {org.wso2.carbon.event.input.adapter.core.internal.InputAdapterRuntime}
TID: [-1234] [] [2019-11-25 03:39:10,061]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,061]  INFO {org.wso2.carbon.event.receiver.core.EventReceiverDeployer} -  Event Receiver configuration successfully deployed and in active state: throttleWSO2EventReceiver {org.wso2.carbon.event.receiver.core.EventReceiverDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,373]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,389]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,389]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : requestPreProcessorExecutionPlan {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,491]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,491]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,491]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : carbon.super_app_10PerMin {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,569]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,569]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,569]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : carbon.super_app_20PerMin {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,663]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,663]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,663]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : carbon.super_app_50PerMin {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,741]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,741]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,741]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : carbon.super_resource_10KPerMin_default {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,835]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,835]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,836]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : carbon.super_resource_20KPerMin_default {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:10,915]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,921]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:10,921]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : carbon.super_resource_50KPerMin_default {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:11,006]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:11,008]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:11,008]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : carbon.super_sub_Bronze {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:11,086]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:11,086]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:11,086]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : carbon.super_sub_Gold {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:11,196]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:11,227]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:11,227]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : carbon.super_sub_Silver {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:11,289]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Producer added to the junction. Stream:org.wso2.throttle.globalThrottle.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:11,289]  INFO {org.wso2.carbon.event.stream.core.internal.EventJunction} -  Consumer added to the junction. Stream:org.wso2.throttle.processed.request.stream:1.0.0 {org.wso2.carbon.event.stream.core.internal.EventJunction}
TID: [-1234] [] [2019-11-25 03:39:11,289]  INFO {org.wso2.carbon.event.processor.core.EventProcessorDeployer} -  Execution plan is deployed successfully and in active state  : carbon.super_sub_Unauthenticated {org.wso2.carbon.event.processor.core.EventProcessorDeployer}
TID: [-1234] [] [2019-11-25 03:39:15,181]  INFO {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer} -  Deployed webapp: StandardEngine[Catalina].StandardHost[apies.northeurope.cloudapp.azure.com].StandardContext[/am/sample/calculator/v1].File[C:\WSO2\wso2am-2.6.0\bin\..\repository\deployment\server\webapps\am#sample#calculator#v1.war] {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer}
TID: [-1234] [] [2019-11-25 03:39:18,767]  INFO {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer} -  Deployed webapp: StandardEngine[Catalina].StandardHost[apies.northeurope.cloudapp.azure.com].StandardContext[/am/sample/pizzashack/v1].File[C:\WSO2\wso2am-2.6.0\bin\..\repository\deployment\server\webapps\am#sample#pizzashack#v1.war] {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer}
TID: [-1] [] [2019-11-25 03:39:21,924]  INFO {org.wso2.carbon.identity.entitlement.internal.SchemaBuilder} -  XACML policy schema loaded successfully. {org.wso2.carbon.identity.entitlement.internal.SchemaBuilder}
TID: [-1234] [] [2019-11-25 03:39:25,165]  INFO {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer} -  Deployed webapp: StandardEngine[Catalina].StandardHost[apies.northeurope.cloudapp.azure.com].StandardContext[/api/am/admin/v0.14].File[C:\WSO2\wso2am-2.6.0\bin\..\repository\deployment\server\webapps\api#am#admin#v0.14.war] {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer}
TID: [-1234] [] [2019-11-25 03:39:31,111]  INFO {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer} -  Deployed webapp: StandardEngine[Catalina].StandardHost[apies.northeurope.cloudapp.azure.com].StandardContext[/api/am/publisher/v0.14].File[C:\WSO2\wso2am-2.6.0\bin\..\repository\deployment\server\webapps\api#am#publisher#v0.14.war] {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer}
TID: [-1234] [] [2019-11-25 03:39:36,485]  INFO {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer} -  Deployed webapp: StandardEngine[Catalina].StandardHost[apies.northeurope.cloudapp.azure.com].StandardContext[/api/am/store/v0.14].File[C:\WSO2\wso2am-2.6.0\bin\..\repository\deployment\server\webapps\api#am#store#v0.14.war] {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer}
TID: [-1234] [] [2019-11-25 03:39:40,715]  INFO {org.apache.cxf.endpoint.ServerImpl} -  Setting the server's publish address to be / {org.apache.cxf.endpoint.ServerImpl}
TID: [-1234] [] [2019-11-25 03:39:40,809]  INFO {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer} -  Deployed webapp: StandardEngine[Catalina].StandardHost[apies.northeurope.cloudapp.azure.com].StandardContext[/api/identity/consent-mgt/v1.0].File[C:\WSO2\wso2am-2.6.0\bin\..\repository\deployment\server\webapps\api#identity#consent-mgt#v1.0.war] {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer}
TID: [-1] [] [2019-11-25 03:39:42,779]  INFO {org.wso2.carbon.event.processor.manager.core.internal.CarbonEventManagementService} -  Starting polling event receivers {org.wso2.carbon.event.processor.manager.core.internal.CarbonEventManagementService}
TID: [-1234] [] [2019-11-25 03:39:44,441]  INFO {org.wso2.carbon.identity.application.authentication.endpoint.util.TenantDataManager} -  EndpointConfig.properties file loaded from ./repository/conf/identity/EndpointConfig.properties {org.wso2.carbon.identity.application.authentication.endpoint.util.TenantDataManager}
TID: [-1234] [] [2019-11-25 03:39:44,751]  INFO {org.wso2.carbon.identity.application.authentication.endpoint.util.MutualSSLManager} -  EndpointConfig.properties file loaded from ./repository/conf/identity/EndpointConfig.properties {org.wso2.carbon.identity.application.authentication.endpoint.util.MutualSSLManager}
TID: [-1234] [] [2019-11-25 03:39:47,368]  INFO {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer} -  Deployed webapp: StandardEngine[Catalina].StandardHost[apies.northeurope.cloudapp.azure.com].StandardContext[/authenticationendpoint].File[C:\WSO2\wso2am-2.6.0\bin\..\repository\deployment\server\webapps\authenticationendpoint.war] {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer}
TID: [-1234] [] [2019-11-25 03:39:51,994]  INFO {org.apache.cxf.endpoint.ServerImpl} -  Setting the server's publish address to be /register {org.apache.cxf.endpoint.ServerImpl}
TID: [-1234] [] [2019-11-25 03:39:52,204]  INFO {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer} -  Deployed webapp: StandardEngine[Catalina].StandardHost[apies.northeurope.cloudapp.azure.com].StandardContext[/client-registration/v0.14].File[C:\WSO2\wso2am-2.6.0\bin\..\repository\deployment\server\webapps\client-registration#v0.14.war] {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer}
TID: [-1234] [] [2019-11-25 03:39:55,362]  INFO {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer} -  Deployed webapp: StandardEngine[Catalina].StandardHost[apies.northeurope.cloudapp.azure.com].StandardContext[/oauth2].File[C:\WSO2\wso2am-2.6.0\bin\..\repository\deployment\server\webapps\oauth2.war] {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer}
TID: [-1234] [] [2019-11-25 03:40:00,149]  INFO {org.apache.cxf.endpoint.ServerImpl} -  Setting the server's publish address to be / {org.apache.cxf.endpoint.ServerImpl}
TID: [-1234] [] [2019-11-25 03:40:00,290]  INFO {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer} -  Deployed webapp: StandardEngine[Catalina].StandardHost[apies.northeurope.cloudapp.azure.com].StandardContext[/throttle/data/v1].File[C:\WSO2\wso2am-2.6.0\bin\..\repository\deployment\server\webapps\throttle#data#v1.war] {org.wso2.carbon.webapp.mgt.TomcatGenericWebappsDeployer}
TID: [-1234] [] [2019-11-25 03:40:01,997]  INFO {org.apache.synapse.Axis2SynapseController} -  Deploying the Synapse service... {org.apache.synapse.Axis2SynapseController}
TID: [-1234] [] [2019-11-25 03:40:02,013]  INFO {org.apache.synapse.Axis2SynapseController} -  Deploying Proxy services... {org.apache.synapse.Axis2SynapseController}
TID: [-1234] [] [2019-11-25 03:40:02,013]  INFO {org.apache.synapse.core.axis2.ProxyService} -  Building Axis service for Proxy service : WorkflowCallbackService {org.apache.synapse.core.axis2.ProxyService}
TID: [-1234] [] [2019-11-25 03:40:02,028]  INFO {org.apache.synapse.core.axis2.ProxyService} -  Adding service WorkflowCallbackService to the Axis2 configuration {org.apache.synapse.core.axis2.ProxyService}
TID: [-1234] [] [2019-11-25 03:40:02,028]  INFO {org.wso2.carbon.core.deployment.DeploymentInterceptor} -  Deploying Axis2 service: WorkflowCallbackService {super-tenant} {org.wso2.carbon.core.deployment.DeploymentInterceptor}
TID: [-1234] [] [2019-11-25 03:40:02,028]  INFO {org.apache.synapse.core.axis2.ProxyService} -  Successfully created the Axis2 service for Proxy service : WorkflowCallbackService {org.apache.synapse.core.axis2.ProxyService}
TID: [-1234] [] [2019-11-25 03:40:02,028]  INFO {org.apache.synapse.Axis2SynapseController} -  Deployed Proxy service : WorkflowCallbackService {org.apache.synapse.Axis2SynapseController}
TID: [-1234] [] [2019-11-25 03:40:02,028]  INFO {org.apache.synapse.Axis2SynapseController} -  Deploying EventSources... {org.apache.synapse.Axis2SynapseController}
TID: [-1234] [] [2019-11-25 03:40:02,059]  INFO {org.apache.synapse.inbound.InboundEndpoint} -  Initializing Inbound Endpoint: WebSocketInboundEndpoint {org.apache.synapse.inbound.InboundEndpoint}
TID: [-1234] [] [2019-11-25 03:40:02,122]  INFO {org.wso2.carbon.inbound.endpoint.protocol.websocket.management.WebsocketEndpointManager} -  WebSocketInboundEndpoint Endpoint is already started in port : 9099 {org.wso2.carbon.inbound.endpoint.protocol.websocket.management.WebsocketEndpointManager}
TID: [-1234] [] [2019-11-25 03:40:02,122]  INFO {org.apache.synapse.inbound.InboundEndpoint} -  Initializing Inbound Endpoint: SecureWebSocketEP {org.apache.synapse.inbound.InboundEndpoint}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.wso2.carbon.inbound.endpoint.protocol.websocket.management.WebsocketEndpointManager} -  SecureWebSocketEP Endpoint is already started in port : 8099 {org.wso2.carbon.inbound.endpoint.protocol.websocket.management.WebsocketEndpointManager}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.rest.API} -  Initializing API: admin--kart1:v1.0.0 {org.apache.synapse.rest.API}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.rest.API} -  Initializing API: dev--kart:v1.0.0 {org.apache.synapse.rest.API}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.rest.API} -  Initializing API: _WSO2AMAuthorizeAPI_ {org.apache.synapse.rest.API}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.rest.API} -  Initializing API: admin--kkkr:v1.0.0 {org.apache.synapse.rest.API}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.rest.API} -  Initializing API: _WSO2AMUserInfoAPI_ {org.apache.synapse.rest.API}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.rest.API} -  Initializing API: dev--WorldBank:v1.0.0 {org.apache.synapse.rest.API}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.rest.API} -  Initializing API: admin--kart1 {org.apache.synapse.rest.API}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.rest.API} -  Initializing API: _WSO2AMRevokeAPI_ {org.apache.synapse.rest.API}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.rest.API} -  Initializing API: _WSO2AMTokenAPI_ {org.apache.synapse.rest.API}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.rest.API} -  Initializing API: admin--kkkr {org.apache.synapse.rest.API}
TID: [-1234] [] [2019-11-25 03:40:02,137]  INFO {org.apache.synapse.ServerManager} -  Server ready for processing... {org.apache.synapse.ServerManager}
TID: [-1] [] [2019-11-25 03:40:02,752]  INFO {org.wso2.carbon.databridge.core.DataBridge} -  user admin connected {org.wso2.carbon.databridge.core.DataBridge}
TID: [-1234] [] [2019-11-25 03:40:02,860]  INFO {org.wso2.carbon.inbound.endpoint.protocol.websocket.management.WebsocketEndpointManager} -  Netty SSL Listener starting on port 8099 {org.wso2.carbon.inbound.endpoint.protocol.websocket.management.WebsocketEndpointManager}
TID: [-1234] [] [2019-11-25 03:40:02,860]  INFO {org.wso2.carbon.inbound.endpoint.protocol.websocket.management.WebsocketEndpointManager} -  Netty Listener starting on port 9099 {org.wso2.carbon.inbound.endpoint.protocol.websocket.management.WebsocketEndpointManager}
TID: [-1234] [] [2019-11-25 03:40:03,016]  INFO {org.wso2.andes.configuration.AndesConfigurationManager} -  Main andes configuration located at : C:\WSO2\wso2am-2.6.0\bin\..\repository\conf\broker.xml {org.wso2.andes.configuration.AndesConfigurationManager}
TID: [-1234] [] [2019-11-25 03:40:03,063]  INFO {org.wso2.carbon.andes.internal.QpidServiceComponent} -  Activating Andes Message Broker Engine... {org.wso2.carbon.andes.internal.QpidServiceComponent}
