2019-11-06 10:26:45,772 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 10:27:38,329 [-] [PassThroughMessageProcessor-1]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /
2019-11-06 10:27:40,074 [-] [PassThroughMessageProcessor-3]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /
2019-11-06 10:27:40,150 [-] [PassThroughMessageProcessor-4]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /favicon.ico
2019-11-06 10:28:14,158 [-] [PassThroughMessageProcessor-7]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /
2019-11-06 10:28:24,812 [-] [PassThroughMessageProcessor-8]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /favicon.ico
2019-11-06 10:30:41,302 [-] [PassThroughMessageProcessor-9]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /
2019-11-06 10:30:43,540 [-] [PassThroughMessageProcessor-10]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /
2019-11-06 10:30:43,570 [-] [PassThroughMessageProcessor-11]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /favicon.ico
2019-11-06 10:30:44,300 [-] [PassThroughMessageProcessor-12]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /
2019-11-06 10:39:15,736 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 10:39:15,821 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 10:39:15,822 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 10:42:29,229 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 10:42:29,245 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 10:42:29,245 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 10:48:52,471 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 10:48:52,504 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 10:48:52,520 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 11:06:53,606 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 11:06:53,640 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 11:06:53,647 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 11:14:05,696 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 11:14:05,713 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 11:14:05,713 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 11:21:59,343 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 11:21:59,364 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 11:21:59,366 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 11:47:23,138 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 11:47:23,183 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 11:47:23,187 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 11:47:46,723 [-] [PassThroughMessageProcessor-1]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /throttle/data/v1/keyTemplates
2019-11-06 11:47:46,805 [-] [PassThroughMessageProcessor-2]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /throttle/data/v1/block
2019-11-06 11:50:47,931 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 11:50:47,950 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 11:50:47,960 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 12:06:12,169 [-] [PassThroughMessageProcessor-3]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /favicon.ico
2019-11-06 12:09:59,123 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 12:09:59,153 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 12:09:59,156 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 12:13:55,505 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 12:13:55,541 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 12:13:55,543 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 12:18:48,877 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 12:18:48,908 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 12:18:48,908 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 12:25:22,658 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-06 12:25:22,678 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-06 12:25:22,700 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-06 12:26:40,937 [-] [PassThroughMessageProcessor-1]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /api/1.0.0/domains
2019-11-19 11:24:19,367 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-19 11:24:19,398 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-19 11:24:19,398 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-20 08:29:45,656 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-20 08:29:45,703 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-20 08:29:45,703 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-21 05:16:49,969 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-21 05:16:49,984 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-21 05:16:50,000 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-21 09:39:23,657 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-21 09:39:23,665 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-21 09:39:23,667 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-21 11:09:57,976 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-21 11:09:57,998 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-21 11:09:58,000 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-21 12:27:06,774 [-] [PassThroughMessageProcessor-118]  INFO __SynapseService STATUS = Message dispatched to the main sequence. Invalid URL., RESOURCE = /
2019-11-22 04:51:26,163 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-22 04:51:26,226 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-22 04:51:26,226 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2019-11-25 03:40:02,013 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2019-11-25 03:40:02,028 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2019-11-25 03:40:02,028 [-] [Framework Event Dispatcher]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
